user_id,seller_id,prob
165422,835,0.90
165422,4677,1.00
165422,4947,0.80
165425,1892,1.00
165429,740,0.90
165429,1190,1.00
165429,1200,1.00
165429,3648,0.80
165437,3704,1.00
165437,3951,1.00
165439,3323,1.00
165440,2387,0.80
165443,561,1.00
165448,305,1.00
165453,210,0.90
165453,3255,1.00
165457,2850,1.00
165460,267,0.80
165460,420,0.80
165460,780,1.00
165460,909,0.80
165460,4437,0.80
165460,4922,0.90
165463,66,0.90
165475,1715,0.90
165483,184,1.00
165483,1091,1.00
165483,1249,0.90
165483,1753,1.00
165483,3121,0.80
165483,4044,0.80
165488,2584,0.80
165501,944,0.80
165501,2138,0.80
165510,2656,1.00
165516,944,0.80
165516,4976,0.80
165522,4659,1.00
165524,4218,1.00
165524,4444,1.00
165531,1617,0.80
165540,1445,0.90
165540,2172,0.90
165540,2777,1.00
165541,2387,0.80
165542,2651,0.90
165543,3315,1.00
165543,4924,0.80
165552,3793,0.90
165558,4272,1.00
165559,4126,1.00
165563,4453,1.00
165590,2385,1.00
165592,1087,0.90
165592,1308,0.90
165592,1420,0.90
165592,2492,1.00
165592,2592,1.00
165592,3239,0.90
165592,4658,1.00
165592,4896,0.80
165595,2062,1.00
165596,4845,1.00
165604,2068,0.80
165604,4026,0.80
165607,830,1.00
165607,1188,1.00
165607,1485,0.80
165607,1841,1.00
165607,2676,1.00
165607,2704,1.00
165607,2823,0.80
165607,4257,1.00
165607,4847,1.00
165615,2412,0.80
165615,3063,0.80
165615,3117,1.00
165615,3433,0.80
165615,3828,1.00
165615,4094,0.80
165615,4368,0.80
165620,587,0.90
165620,1140,1.00
165620,1516,0.90
165620,1811,0.90
165620,3916,0.80
165620,4013,0.90
165620,4685,1.00
165620,4887,1.00
165623,2387,0.80
165626,1890,0.80
165630,2084,0.90
165631,1043,0.80
165631,2191,1.00
165634,4044,1.00
165647,1923,1.00
165647,4049,0.90
165652,461,1.00
165652,2781,1.00
165652,3295,1.00
165652,3839,0.90
165668,1386,0.80
165673,514,0.90
165673,4709,1.00
165677,3419,0.80
165684,1918,0.80
165684,2441,1.00
165684,2900,1.00
165684,3663,0.80
165684,4218,0.90
165684,4949,1.00
165688,3538,1.00
165693,3101,0.80
165695,230,1.00
165705,473,0.80
165705,3627,0.80
165712,1150,0.80
165714,738,0.80
165714,1861,0.80
165714,3468,0.80
165718,1986,1.00
165720,1200,1.00
165740,1710,0.90
165740,2721,0.80
165740,3331,0.90
165740,3716,1.00
165740,4766,0.80
165740,4992,0.90
165741,2064,1.00
165744,3992,1.00
165777,4209,1.00
165779,4234,0.80
165782,2484,0.90
165786,4832,1.00
165788,1346,1.00
165788,4783,1.00
165790,461,1.00
165790,629,0.80
165790,944,1.00
165795,614,0.90
165799,1892,1.00
165802,1824,1.00
165805,3320,1.00
165809,615,1.00
165809,2923,1.00
165809,3551,1.00
165809,4444,0.80
165809,4850,1.00
165814,1159,1.00
165815,1500,1.00
165815,4567,0.80
165815,4662,1.00
165818,1137,1.00
165818,2091,1.00
165821,420,1.00
165821,1102,1.00
165821,2813,1.00
165829,2768,0.80
165830,857,1.00
165831,3209,0.90
165831,3631,0.90
165832,1844,1.00
165836,4064,1.00
165840,2987,1.00
165842,98,0.90
165842,786,1.00
165842,4401,1.00
165851,2831,1.00
165852,1305,1.00
165854,4160,1.00
165860,1623,0.70
165863,538,1.00
165877,2482,1.00
165890,1236,0.80
165890,1346,1.00
165890,2677,1.00
165890,3319,1.00
165890,3951,1.00
165890,4049,0.90
165890,4289,1.00
165890,4523,1.00
165896,1102,1.00
165896,3426,0.80
165896,4413,0.80
165896,4600,1.00
165901,468,1.00
165901,1676,0.90
165901,1775,1.00
165901,2217,0.80
165901,2933,0.90
165901,3577,0.80
165901,3663,1.00
165901,3674,0.80
165901,4239,1.00
165901,4657,1.00
165901,4945,0.90
165901,4995,1.00
165919,2273,0.90
165921,3989,1.00
165923,962,1.00
165923,3073,1.00
165923,4310,1.00
165930,2664,1.00
165939,347,0.90
165939,4666,1.00
165940,4131,1.00
165946,3164,1.00
165949,1131,0.80
165949,1173,0.80
165949,2051,1.00
165962,3497,0.80
165962,3556,0.80
165962,4964,1.00
165969,4600,0.90
165972,1173,0.80
165972,1189,0.90
165974,2387,0.80
165979,3395,1.00
165986,3491,1.00
165986,4555,1.00
165992,3167,0.80
166001,1680,0.90
166001,4844,0.90
166004,682,1.00
166004,4605,1.00
166006,2152,0.80
166006,2206,1.00
166010,644,1.00
166014,33,1.00
166017,1,0.80
166017,173,1.00
166017,347,1.00
166017,657,1.00
166017,765,0.80
166017,1535,1.00
166017,1892,1.00
166017,2537,1.00
166017,2677,1.00
166017,3663,1.00
166017,3845,1.00
166020,2935,0.90
166021,173,0.80
166021,965,1.00
166021,2358,1.00
166021,3046,0.80
166021,3760,1.00
166021,4752,1.00
166021,4758,1.00
166022,4222,1.00
166029,2327,0.90
166031,2482,1.00
166040,2856,1.00
166041,3901,0.90
166043,2128,1.00
166046,1874,1.00
166046,1993,0.90
166046,2963,0.90
166046,4052,1.00
166046,4179,0.90
166046,4515,0.80
166054,4705,1.00
166064,270,0.90
166068,677,0.90
166068,1106,1.00
166076,2206,1.00
166086,1,1.00
166086,644,1.00
166086,1025,0.80
166086,1102,0.80
166086,1232,0.80
166086,1679,0.80
166086,1739,1.00
166086,2976,0.80
166086,4585,0.80
166086,4737,0.80
166086,4865,0.80
166086,4869,0.80
166086,4881,0.80
166086,4965,0.80
166086,4994,0.80
166090,1816,1.00
166091,1113,1.00
166091,4170,1.00
166102,474,1.00
166104,66,1.00
166105,3955,1.00
166112,422,1.00
166112,1583,1.00
166141,2317,1.00
166149,848,1.00
166151,2387,0.80
166152,1744,1.00
166152,2640,1.00
166153,131,1.00
166153,342,0.90
166153,2102,0.90
166153,4303,1.00
166155,4067,0.80
166161,4536,1.00
166178,1340,1.00
166179,3063,0.80
166180,420,1.00
166188,1892,0.90
166211,2418,0.80
166211,4558,1.00
166215,1805,1.00
166219,2959,0.80
166225,2387,0.80
166231,4805,0.90
166232,549,1.00
166235,4255,1.00
166249,1043,0.80
166258,3019,1.00
166270,1137,1.00
166273,834,0.90
166273,3606,1.00
166283,1088,1.00
166283,1535,1.00
166286,2752,1.00
166292,4182,0.80
166298,990,0.80
166304,1655,1.00
166304,3598,1.00
166307,2781,0.90
166315,1580,0.80
166315,2273,1.00
166317,2871,0.90
166329,3797,1.00
166339,1574,1.00
166339,4976,1.00
166341,2424,1.00
166341,2781,0.80
166346,3144,0.90
166349,1978,1.00
166352,1689,1.00
166357,457,1.00
166367,4650,0.90
166370,1892,1.00
166370,3636,1.00
166371,1557,0.80
166377,3460,1.00
166380,1019,1.00
166380,2387,0.80
166389,1366,0.80
166396,892,1.00
166397,3319,1.00
166409,1,0.80
166409,158,1.00
166409,2135,0.80
166409,2781,1.00
166409,3139,1.00
166409,3315,1.00
166409,3727,0.80
166409,4540,1.00
166416,1480,1.00
166419,1040,1.00
166425,60,1.00
166431,181,0.80
166431,3956,1.00
166439,1262,0.90
166445,915,0.80
166445,1058,1.00
166445,1461,0.80
166445,3640,0.80
166445,3760,0.80
166450,1535,1.00
166450,4127,1.00
166453,2138,0.90
166454,4244,1.00
166459,2895,1.00
166464,1272,1.00
166467,424,1.00
166469,2387,0.80
166473,4048,0.90
166474,4173,1.00
166477,2800,1.00
166477,3992,0.90
166480,3595,1.00
166480,3659,1.00
166484,3955,0.90
166486,2387,0.80
166488,3122,1.00
166491,1111,1.00
166491,2066,1.00
166491,3826,0.90
166500,1533,1.00
166503,1760,1.00
166503,4049,1.00
166513,3663,1.00
166515,4923,1.00
166520,359,0.90
166520,2360,1.00
166524,1472,1.00
166533,2698,0.80
166535,98,0.80
166537,2387,0.80
166541,2387,1.00
166542,375,0.80
166549,644,0.80
166549,712,0.80
166549,834,0.80
166549,971,0.90
166549,2403,1.00
166549,2579,0.90
166550,4614,1.00
166550,4663,1.00
166552,1102,1.00
166552,2407,1.00
166562,2223,0.90
166562,3502,1.00
166564,4796,1.00
166576,1831,1.00
166581,747,1.00
166582,173,0.90
166584,1420,0.90
166587,3215,0.80
166587,4526,0.80
166588,266,1.00
166588,396,1.00
166588,460,0.90
166588,747,0.90
166588,1034,0.90
166588,1937,0.90
166588,2575,0.90
166588,3736,1.00
166588,3947,0.80
166588,4566,0.80
166594,1240,0.80
166596,897,0.90
166597,2887,0.80
166600,2090,1.00
166602,2905,1.00
166604,361,1.00
166604,3201,0.90
166612,673,1.00
166612,782,0.90
166612,1600,0.80
166612,2451,1.00
166613,2387,0.80
166619,1006,0.90
166622,1462,1.00
166628,890,0.80
166641,546,1.00
166643,2374,1.00
166649,485,1.00
166655,4828,0.80
166668,606,0.80
166673,3965,1.00
166678,4391,0.80
166682,4659,1.00
166684,4127,1.00
166696,4918,0.80
166699,4160,1.00
166705,1861,0.90
166712,2119,1.00
166718,2305,1.00
166720,2812,1.00
166728,430,0.90
166728,585,1.00
166728,638,0.90
166728,1760,0.90
166728,2517,0.80
166728,2677,0.90
166728,2959,0.90
166728,3854,0.90
166736,1959,1.00
166742,2781,1.00
166747,420,0.80
166747,527,0.80
166747,780,0.80
166747,1231,1.00
166747,2928,1.00
166747,3760,1.00
166747,4924,1.00
166749,780,0.90
166749,2632,1.00
166750,2626,0.80
166750,4924,0.80
166767,2318,0.80
166767,2669,0.90
166767,4659,0.90
166767,4945,0.90
166770,4260,1.00
166774,974,1.00
166791,51,0.90
166796,2206,0.80
166803,1781,1.00
166812,3845,1.00
166820,2632,1.00
166828,1525,0.90
166828,3951,0.80
166834,2125,1.00
166846,2424,1.00
166860,3140,0.80
166860,3462,1.00
166860,4388,1.00
166863,1157,0.80
166883,2956,1.00
166883,4404,1.00
166890,2959,1.00
166893,861,1.00
166897,1910,0.80
166925,158,0.80
166929,437,1.00
166934,2116,1.00
166934,2693,0.90
166934,3833,0.80
166934,4096,0.90
166938,3491,0.80
166949,2674,1.00
166950,2987,1.00
166951,98,1.00
166951,535,0.80
166951,1886,0.90
166951,3677,0.80
166954,3496,0.80
166959,4084,1.00
166959,4605,0.80
166960,915,1.00
166965,3706,1.00
166966,2929,0.80
166971,3981,0.80
166973,302,1.00
166975,148,1.00
166984,1816,1.00
166985,2746,0.90
166985,3833,0.80
166985,4869,1.00
166991,643,0.80
166991,1625,0.80
166991,4724,0.90
166996,2394,0.90
166999,1102,0.80
166999,1783,0.80
167001,1742,1.00
167001,3144,0.90
167001,4752,0.80
167002,354,0.90
167002,1617,0.80
167002,3583,0.90
167002,4909,0.90
167008,3511,1.00
167013,1500,1.00
167013,4064,1.00
167025,1102,0.80
167025,1393,1.00
167025,2482,1.00
167025,2699,1.00
167025,4094,0.80
167035,3472,0.80
167045,3833,0.80
167059,3091,0.80
167059,3734,0.80
167059,4361,0.80
167073,1257,1.00
167086,1563,0.90
167086,3154,0.80
167086,4243,0.80
167089,218,1.00
167101,1550,0.90
167105,3790,1.00
167116,1399,0.90
167120,158,0.80
167120,780,1.00
167120,1102,1.00
167120,1967,1.00
167120,2008,0.80
167120,2628,0.90
167120,2978,1.00
167120,3204,0.80
167120,3760,1.00
167120,4282,1.00
167120,4311,0.80
167120,4545,0.80
167120,4949,1.00
167121,3488,0.90
167133,541,0.80
167133,1047,1.00
167133,1142,1.00
167133,2222,1.00
167133,2355,1.00
167133,3670,1.00
167133,3760,1.00
167135,3669,1.00
167140,411,1.00
167140,1379,1.00
167147,3910,0.80
167150,1175,0.90
167150,2594,1.00
167152,3395,1.00
167153,4525,1.00
167160,3191,1.00
167164,390,0.80
167164,606,1.00
167164,2813,1.00
167164,3552,1.00
167164,4926,0.80
167166,2223,1.00
167172,4090,0.90
167172,4386,0.90
167176,1875,1.00
167176,1945,1.00
167178,3545,1.00
167182,2646,0.90
167182,3670,0.90
167182,3810,0.80
167192,2387,0.80
167193,795,0.80
167193,1454,0.80
167193,1783,0.90
167193,2709,0.80
167193,3578,0.80
167193,3859,0.80
167193,4305,0.90
167193,4538,0.80
167207,1418,0.90
167207,3398,1.00
167207,3837,0.90
167213,3992,1.00
167236,86,1.00
167236,759,1.00
167236,991,0.80
167236,1831,1.00
167236,3017,0.80
167236,3235,1.00
167236,3496,0.80
167236,3698,0.80
167236,3828,0.80
167236,3919,1.00
167236,4127,0.80
167236,4173,1.00
167236,4231,0.90
167236,4257,0.80
167236,4480,0.80
167237,1082,1.00
167237,4035,1.00
167238,3121,1.00
167241,4072,1.00
167242,1188,1.00
167242,4267,1.00
167254,114,0.90
167254,199,1.00
167254,897,1.00
167257,2879,1.00
167265,4173,1.00
167275,1762,1.00
167275,4765,1.00
167287,2387,0.80
167288,773,1.00
167297,586,0.90
167300,1915,0.90
167300,3395,0.80
167300,3734,1.00
167302,1282,1.00
167306,1010,0.90
167306,2482,0.90
167311,2051,0.90
167312,1955,1.00
167314,707,1.00
167314,1874,0.80
167314,3571,1.00
167316,4804,1.00
167319,830,0.80
167319,3484,0.90
167319,4148,0.80
167321,4538,0.80
167324,1535,0.80
167324,3038,0.80
167326,2318,0.90
167333,751,0.80
167339,101,1.00
167343,185,1.00
167343,773,1.00
167343,1128,1.00
167343,1480,0.80
167343,2336,1.00
167343,2453,0.80
167343,3984,0.80
167343,4534,0.80
167343,4951,1.00
167347,567,1.00
167347,3862,1.00
167352,1387,1.00
167354,3826,0.90
167369,1346,1.00
167369,1648,1.00
167369,2213,0.80
167369,2741,0.80
167369,3219,1.00
167369,3701,1.00
167369,3845,1.00
167374,4404,0.80
167375,4803,1.00
167383,4781,1.00
167384,4021,1.00
167385,1420,1.00
167397,1890,0.80
167397,2056,0.80
167409,1472,0.90
167409,1910,0.80
167412,461,1.00
167412,841,0.80
167412,1102,0.80
167412,1202,0.80
167412,1984,0.80
167412,4173,1.00
167412,4869,1.00
167416,470,1.00
167416,541,0.90
167416,586,1.00
167416,649,0.90
167416,946,0.80
167416,1254,1.00
167416,3017,1.00
167416,3144,0.90
167416,3570,1.00
167416,3663,1.00
167416,4298,1.00
167416,4420,1.00
167416,4538,1.00
167416,4918,0.90
167419,296,1.00
167422,3163,1.00
167422,4205,0.80
167430,1617,1.00
167432,1781,0.90
167432,1917,0.90
167443,3698,1.00
167446,3063,1.00
167446,3760,0.80
167446,4073,0.90
167448,4205,1.00
167450,3057,1.00
167454,456,1.00
167454,465,0.80
167454,1250,0.90
167454,2074,1.00
167454,4094,1.00
167454,4752,1.00
167454,4945,1.00
167466,1063,1.00
167466,1217,1.00
167466,1708,0.90
167466,2462,0.90
167466,2883,0.80
167466,4001,0.90
167469,171,0.90
167474,4644,1.00
167480,2387,0.80
167481,141,0.80
167485,1128,0.80
167485,4287,0.80
167493,1874,0.80
167495,830,1.00
167500,1159,0.90
167502,1,0.90
167502,1663,1.00
167502,1840,1.00
167502,2217,0.90
167502,3017,1.00
167502,4138,0.90
167506,4255,1.00
167511,2981,0.80
167515,1,1.00
167515,1742,1.00
167515,2468,1.00
167515,4644,1.00
167517,1591,1.00
167522,1619,1.00
167533,2385,0.80
167533,4436,0.80
167534,83,1.00
167548,2790,1.00
167555,477,0.80
167555,3139,1.00
167556,4605,0.90
167562,158,1.00
167562,1953,1.00
167562,3461,1.00
167562,3472,1.00
167562,3706,1.00
167567,4562,1.00
167577,4785,1.00
167578,1005,0.90
167578,2115,0.90
167591,2565,0.90
167594,4442,1.00
167597,4640,0.80
167604,66,0.80
167607,1172,1.00
167607,3365,0.90
167608,2646,1.00
167611,275,0.80
167616,635,1.00
167619,131,0.80
167619,1916,1.00
167630,4245,0.90
167636,492,0.80
167638,1586,1.00
167638,2720,1.00
167648,2477,0.90
167650,1,0.80
167650,4752,1.00
167659,3451,1.00
167665,1544,1.00
167668,33,0.80
167668,606,0.80
167671,2387,0.80
167674,1708,1.00
167675,1257,0.80
167676,290,1.00
167676,485,0.80
167676,688,1.00
167676,1036,0.90
167676,1914,1.00
167676,2627,0.80
167676,2906,1.00
167676,3298,1.00
167676,3826,0.80
167676,4092,1.00
167676,4289,1.00
167676,4356,1.00
167676,4532,0.90
167676,4538,1.00
167676,4976,1.00
167677,4255,1.00
167681,2954,0.80
167681,4239,1.00
167695,3219,1.00
167697,361,1.00
167698,1833,1.00
167700,261,1.00
167700,637,1.00
167706,2718,1.00
167707,3022,0.90
167707,4760,0.90
167709,95,0.80
167709,1955,0.90
167709,2206,1.00
167709,3511,0.80
167709,4342,0.80
167709,4667,1.00
167711,2670,0.80
167714,1435,1.00
167729,4388,1.00
167733,1157,1.00
167734,1543,1.00
167734,4274,1.00
167735,1892,1.00
167736,3032,1.00
167741,3551,1.00
167741,4170,1.00
167747,474,1.00
167747,1369,1.00
167747,2838,1.00
167747,3251,1.00
167747,3410,0.90
167747,3496,1.00
167747,3607,1.00
167750,591,1.00
167750,1102,0.80
167750,3293,0.90
167757,962,0.80
167757,1426,0.90
167757,3789,1.00
167767,1892,0.90
167775,3472,0.90
167780,1752,1.00
167784,1487,1.00
167784,3704,0.90
167784,4042,0.90
167797,3968,1.00
167805,2559,0.90
167815,2387,0.80
167816,3931,0.90
167816,4644,0.90
167816,4871,1.00
167817,4615,0.80
167834,4234,1.00
167845,4525,1.00
167847,1557,1.00
167851,4044,1.00
167855,1745,1.00
167856,4677,1.00
167858,4305,1.00
167863,1679,1.00
167864,727,0.80
167869,1199,1.00
167869,4966,1.00
167875,2506,1.00
167875,2575,0.90
167875,4505,0.90
167876,3091,0.80
167893,1765,1.00
167914,3657,1.00
167919,2064,1.00
167938,3022,1.00
167949,777,1.00
167949,4667,0.90
167951,1365,1.00
167959,4265,0.80
167960,2418,1.00
167964,4783,1.00
167966,3460,1.00
167967,141,0.80
167967,347,0.80
167967,1393,0.80
167967,1661,0.80
167967,3491,0.80
167967,3623,0.80
167967,4509,0.80
167970,2099,0.80
167979,736,0.90
167979,1346,0.80
167979,2711,0.80
167979,3121,0.80
167979,3828,1.00
167979,4257,1.00
167979,4310,0.90
167979,4391,1.00
167980,4376,1.00
167983,185,0.80
168001,2484,0.90
168022,2332,0.90
168041,1577,1.00
168041,4079,1.00
168044,2608,1.00
168057,140,0.90
168058,362,1.00
168096,811,0.90
168104,1471,1.00
168104,1617,1.00
168105,3495,1.00
168122,4173,0.80
168144,3460,1.00
168144,4599,1.00
168146,4979,0.90
168151,2385,1.00
168152,4127,0.80
168158,60,1.00
168161,2336,0.80
168163,2792,1.00
168169,2580,1.00
168173,3828,0.80
168174,2738,1.00
168177,401,1.00
168177,1579,1.00
168177,1738,1.00
168177,3117,0.80
168179,1708,0.90
168191,2954,1.00
168194,2031,0.90
168200,3760,0.80
168207,2298,0.80
168215,1364,1.00
168218,1595,1.00
168254,423,0.80
168254,801,0.90
168254,1892,0.80
168254,1972,0.80
168254,2223,0.80
168254,3326,1.00
168254,3701,0.80
168254,3859,1.00
168254,4044,0.80
168254,4532,1.00
168255,3526,1.00
168255,3970,1.00
168266,3547,1.00
168275,3860,1.00
168281,638,0.80
168281,4950,0.80
168282,1102,1.00
168283,1689,1.00
168286,399,1.00
168286,637,0.80
168286,826,1.00
168286,4532,1.00
168317,541,1.00
168325,3663,1.00
168325,4304,1.00
168339,4525,1.00
168355,4898,1.00
168355,4936,1.00
168366,3491,1.00
168367,1056,1.00
168372,447,1.00
168372,3788,1.00
168372,3912,1.00
168378,3720,0.90
168380,2975,0.90
168381,298,0.90
168383,1133,0.80
168384,3175,0.90
168386,4109,0.80
168386,4760,0.80
168386,4798,1.00
168401,2565,1.00
168404,3833,1.00
168404,4242,0.90
168408,1491,0.90
168408,2994,1.00
168409,969,0.90
168409,3387,1.00
168411,2079,1.00
168414,2125,1.00
168415,1256,1.00
168423,4724,0.80
168446,3063,0.80
168450,2936,1.00
168459,407,1.00
168459,4828,1.00
168459,4953,1.00
168464,2639,1.00
168480,106,0.90
168480,954,1.00
168480,1257,0.80
168483,2362,1.00
168485,1884,0.90
168485,2023,1.00
168494,1236,0.80
168503,2052,0.80
168513,4039,0.90
168528,2370,1.00
168536,4260,0.90
168538,782,1.00
168541,1612,0.80
168547,3064,0.80
168554,546,1.00
168554,3051,1.00
168557,98,0.90
168560,2482,0.80
168560,4889,0.80
168564,4770,1.00
168571,1704,1.00
168580,1830,1.00
168581,4404,1.00
168596,1535,1.00
168596,1815,1.00
168596,4127,1.00
168599,33,0.80
168605,4744,1.00
168620,3826,0.90
168625,2869,0.90
168630,1076,0.80
168630,2116,1.00
168638,131,0.80
168638,1383,0.80
168638,1861,1.00
168638,2116,1.00
168638,2591,1.00
168638,4536,1.00
168639,728,1.00
168639,849,1.00
168639,1805,1.00
168639,4467,1.00
168648,2265,0.80
168652,1025,1.00
168652,2436,1.00
168652,4073,0.80
168654,469,1.00
168660,3027,1.00
168660,3119,1.00
168660,4114,1.00
168663,1679,1.00
168666,3323,1.00
168681,4094,0.80
168682,1010,1.00
168685,2173,1.00
168685,2823,1.00
168685,2929,1.00
168685,4964,1.00
168692,1190,1.00
168699,4322,0.90
168704,594,1.00
168706,4694,1.00
168711,3614,0.90
168714,425,0.90
168717,3698,1.00
168718,65,0.90
168718,3209,0.80
168728,139,0.90
168729,3663,1.00
168729,4245,0.80
168730,2396,0.90
168732,1425,0.90
168733,3623,1.00
168733,4538,0.70
168747,3465,0.90
168758,382,1.00
168761,2223,1.00
168777,1056,1.00
168777,1765,1.00
168778,923,1.00
168778,4044,0.80
168789,1338,1.00
168789,2984,1.00
168799,3472,1.00
168819,1563,0.80
168827,4288,1.00
168837,3572,0.80
168837,3828,0.90
168839,738,1.00
168839,4506,1.00
168843,3571,1.00
168843,4868,1.00
168863,1824,1.00
168867,395,0.80
168867,1841,0.80
168867,3928,0.80
168869,127,0.90
168869,4257,0.80
168876,3547,0.80
168877,3859,0.80
168879,1149,1.00
168883,411,1.00
168883,1744,1.00
168899,644,0.80
168899,1926,0.80
168899,2179,0.80
168903,2387,1.00
168903,3491,0.90
168911,4044,0.80
168914,4426,0.80
168934,823,1.00
168934,4276,1.00
168936,1824,1.00
168937,3833,0.90
168938,2483,0.90
168939,3818,1.00
168940,62,1.00
168940,1216,1.00
168941,4071,1.00
168946,2872,1.00
168951,4638,1.00
168954,4127,0.80
168957,900,1.00
168957,1941,1.00
168971,4752,1.00
168975,2088,1.00
168976,3955,1.00
168980,399,1.00
168980,1375,0.80
168990,1480,0.90
168990,1703,0.90
168990,3609,0.80
168990,4376,0.80
168990,4390,0.90
168990,4945,1.00
168998,4218,0.90
169012,2782,0.80
169012,4918,0.90
169017,203,1.00
169023,798,0.80
169023,4125,0.80
169027,1130,1.00
169028,123,0.80
169039,3163,1.00
169040,3828,1.00
169048,1058,0.80
169048,2718,0.80
169051,3163,1.00
169056,794,0.90
169056,2018,0.90
169056,2385,0.90
169056,4186,0.80
169066,2503,0.80
169072,3080,1.00
169081,4072,0.70
169085,4850,1.00
169087,4267,0.80
169087,4509,1.00
169088,1669,0.90
169094,2403,1.00
169098,3766,0.90
169100,1446,0.80
169100,1831,1.00
169100,2223,1.00
169100,4708,1.00
169100,4918,1.00
169106,2387,0.80
169115,4390,0.90
169119,219,1.00
169119,609,1.00
169127,2537,1.00
169134,2322,1.00
169135,475,1.00
169135,3734,1.00
169135,4410,1.00
169136,2217,0.80
169136,4304,1.00
169139,301,1.00
169154,4760,1.00
169169,270,1.00
169169,1326,0.80
169169,2792,1.00
169169,4917,0.80
169173,1910,1.00
169175,2332,0.90
169187,212,1.00
169206,4650,0.90
169214,354,1.00
169217,1200,1.00
169217,2200,1.00
169221,185,0.80
169222,1822,0.80
169225,2591,1.00
169226,3059,1.00
169235,142,0.80
169235,2818,0.80
169242,255,0.80
169242,606,0.80
169242,1890,0.80
169242,4254,0.80
169242,4703,1.00
169244,411,0.90
169250,4074,1.00
169268,503,1.00
169268,795,1.00
169269,233,1.00
169269,606,0.90
169269,801,1.00
169269,933,0.90
169269,2936,1.00
169269,3732,0.90
169269,4131,0.90
169269,4164,1.00
169276,4453,1.00
169277,1480,1.00
169277,3614,1.00
169291,2916,1.00
169292,4617,0.90
169294,4304,0.90
169310,606,1.00
169310,793,0.90
169310,1127,1.00
169310,3677,0.80
169310,4752,0.80
169313,2064,1.00
169313,3271,0.90
169315,1708,0.80
169315,2156,0.80
169315,4636,0.80
169316,60,1.00
169326,296,0.90
169336,2656,1.00
169343,3734,1.00
169355,759,0.80
169355,1661,0.80
169355,3578,1.00
169358,437,0.80
169358,606,1.00
169358,1043,0.80
169358,3534,0.90
169360,1978,0.90
169362,834,1.00
169367,423,0.90
169368,1077,0.90
169370,3183,0.80
169371,4453,1.00
169373,506,1.00
169389,457,0.80
169390,3825,1.00
169392,1563,1.00
169405,1737,1.00
169414,536,0.80
169414,2242,1.00
169414,2823,1.00
169415,4064,1.00
169417,2387,0.80
169419,1704,1.00
169437,2191,0.80
169439,416,1.00
169439,541,1.00
169439,1501,1.00
169439,3120,0.90
169439,3183,0.80
169439,3581,0.80
169439,4173,1.00
169439,4260,0.80
169439,4536,0.90
169439,4543,1.00
169440,1043,0.80
169468,468,1.00
169469,2387,0.80
169469,3521,1.00
169482,1025,1.00
169483,4740,0.80
169484,424,0.80
169484,965,1.00
169484,1217,0.80
169484,1600,1.00
169484,1785,0.80
169484,1860,0.90
169484,1893,0.90
169484,2037,1.00
169484,3455,1.00
169484,3486,1.00
169484,3760,1.00
169487,1338,1.00
169487,3919,1.00
169497,1770,1.00
169497,3607,0.80
169497,3819,0.80
169497,4339,0.80
169498,1076,0.80
169507,2580,1.00
169514,3969,1.00
169514,4475,0.80
169525,386,1.00
169534,1986,0.70
169535,2651,1.00
169536,390,1.00
169536,411,0.90
169536,474,0.90
169536,1029,0.90
169536,1703,0.90
169536,1787,0.90
169536,2177,0.90
169536,3982,0.90
169536,4115,0.90
169537,489,0.90
169542,924,1.00
169542,1783,0.90
169542,2066,0.90
169542,3130,0.80
169542,3461,0.90
169542,4160,0.90
169544,2273,1.00
169545,2719,0.90
169546,733,1.00
169553,752,1.00
169553,4757,1.00
169555,4650,0.90
169560,4090,0.90
169566,626,0.80
169566,1727,0.80
169566,2124,0.80
169566,2824,0.90
169566,3729,1.00
169570,1609,0.90
169570,2064,0.80
169570,4644,0.90
169578,801,0.80
169578,1253,0.80
169578,1715,1.00
169581,1204,1.00
169583,3592,0.90
169586,3044,1.00
169599,3640,0.80
169613,3698,1.00
169617,1998,0.80
169622,1418,1.00
169633,225,1.00
169633,1760,1.00
169633,2664,1.00
169645,1200,1.00
169647,2608,1.00
169653,2278,0.80
169653,3057,0.80
169654,1871,0.90
169660,82,0.90
169661,3729,1.00
169677,262,0.90
169679,760,1.00
169679,1533,1.00
169679,4035,0.90
169684,2824,0.90
169687,1317,0.80
169698,4534,1.00
169699,859,1.00
169699,2420,1.00
169717,3767,1.00
169727,3491,1.00
169728,3760,0.80
169729,1008,0.90
169729,2860,0.90
169735,1515,1.00
169735,4218,0.80
169738,798,0.80
169738,3595,1.00
169738,4173,1.00
169738,4744,1.00
169739,2591,1.00
169744,786,0.80
169774,4659,1.00
169776,2387,0.80
169785,1138,0.80
169785,1290,0.80
169785,2828,0.80
169785,2915,0.80
169785,3326,0.80
169785,3607,0.90
169785,3755,1.00
169785,3898,0.80
169785,4657,0.80
169790,1037,1.00
169809,1257,0.90
169810,233,1.00
169810,250,0.80
169810,456,1.00
169810,506,1.00
169810,1010,1.00
169810,1131,1.00
169810,3729,1.00
169810,4048,1.00
169814,118,1.00
169814,4048,1.00
169818,4600,1.00
169819,629,0.80
169819,2334,0.90
169819,4368,0.90
169819,4514,1.00
169819,4557,0.80
169819,4832,0.90
169823,1338,1.00
169824,578,1.00
169828,937,0.80
169833,3008,1.00
169836,535,1.00
169837,318,0.80
169837,4724,1.00
169839,1157,1.00
169847,2273,1.00
169864,811,1.00
169864,824,0.80
